请问输入文本框怎么保持背景色一致显示啊？,应该是这个方法 setStyles（）  0.0,,
Label设置text之后的宽度没马上发生变化,validateNow,,
自己写的ts文件，转换成js之后所有的中文都是乱码,用支持utf-8的文本编辑器把文件另存为utf-8编码试试,,
关于屏幕适配的问题,http://bbs.egret-labs.org/thread-2727-1-1.html,,
关于ArrayCollection,应该是1.6.0引擎的bug。 请更新到最新的master分支或者等今天发布的1.6.1,,
egret中，是否支持socket/websocket,1.5 websocket,,
GUI系统的加载资源是单独进行的吗？,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=6296,,
实时检测碰撞用setInterval()函数来实现吗,isHitted 这个方法就是碰撞检测方法,,
如何立即获得修改后的控件尺寸,感觉应该是不能立刻获取…可以setTimeOut然后延迟执行获得尺寸后的逻辑,,
egret.gui.Alert.show()中回调函数出现的问题,回调函数reStart里面不要用this指针，  这里this指向的是Alert而不是你这个类 . 目前的解决办法,,
Egret是否有mouseover事件类型?,onTouchBegin,,
VS和cmd编译执行的时候结果不同,这个理论上是一样的，你vs编译的时候有报错么？如果没有能否发一个demo项目上来，我们看看,,
native打包怎么判断是ios还是android系统,你看看你选的是不是verbose，如果是应该是有日志的，如果还是没有就把你安卓项目发来我看看吧,,
TextField自动换行,设置好width，用multiline即可,,
有没有办法让egret.gui.Label的textFlow主动换行的？？,不知道这个是不是你需要的答案。http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=6376,,
某些android设备加载音频特别慢,http://docs.egret-labs.org/post/manual/loader/ressound.html,,
IOS版打包后出现的一些问题,这个是已知问题，我们会在下个版本中修复,,
ios 中添加广告,你的banner可能会被GLView的给覆盖，这样要设置好相应的位置，第二个问题，要检查一下相应的配置,,
websocket的链接地址问题,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=6030,,
Tabbar的尺寸和拖动区域为什么不匹配？,这个是因为gui膜拜皮肤的原因,,
不同的button共用同一个回调要怎么区别呢？,可以，设置button的name属性区分开name就可以了,,
EgretEngine安装问题,我发你从1.5.0 到1.6.2的每个都测试一下看看噢,,
TextField自动换行,是不是文本宽度你设置的长了些，导致有一部分在显示区域外面,,
提示Uncaught Error: Document Class is not found！出错,将原来代码中的文档类，修改为Main,,
发布后本地运行的问题,是用HTTP服务启动的？还是本地访问？我们这样需要使用前一种方式,,
displayobjectcontainer无法正确使用addchildat,“总是失败”指的是什么，是报错说提供的索引超出范围？,,
为什么电脑端和移动端的FPS会不一样，能否强制设置成60,默认是60，60表示运行流畅。降低表示运行不流畅，会卡顿。可能的原因，代码可能需要优化，手机性能不好，浏览器支持不够,,
Wing生成了一个loadingUI的皮肤，其中包括了一个ProgressBar,你这是1.6版本的引擎么？如果是的话，升级到1.6.1吧,,
android 打出的包效果不尽人意。希望能改善。,十分感谢热心的楼主,,
egret gui的设计思路是只能一个exml对应一个控件皮肤吗?,var ui = new egret.gui.SkinnableComponent();,,
将一个有皮肤和皮肤类的按钮使用另外一个皮肤中问题,从自定义组件把自定义的button组件拖进去选择自定义的对应皮肤,,
环形遮罩该这么实现,使用RenderTexture和BlendMode.ERASE_REVERSE可以实现，具体可以参考白鹭官方的demo,,
关于gui.List中 自定义ItemRenderer显示的疑惑,具体的代码你可以看Resource.ts里面的getTypeByUrl这个函数。,,
请问egret是否支持往缓存写数据的功能,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=1341&highlight=%E5%AD%98%E5%82%A8,,
项目太大的话，加载所有的js会很耗时间的问题。,所有的js?如果你发布egret，一般就2-3个js文件，都混淆压缩的。只有开发过程中才会有很多js,,
winphone版本无法接入第三方支付,此问题使用微软UAP打包方式打包，报错是由于爱贝API在UAP打包时候产生不兼容问题导致。可咨询爱贝得技术支持寻求解决。,,
声音疑问,Sound实际上就是用audio标签包装了一层， 大概支持的事件就是上图里面的了,,
请问ColorTransform如何使用？,还没做好吧，源码里标着,,
能否计算DisplayObject实例旋转后的左上点坐标？,这个估计你得自己写方法算一下了,,
字符串怎么修改某个子串。。,str.split  arr.join,,
请问这段代码有啥问题？？,"this.stage.addEventListener(egret.TouchEvent.TOUCH_TAP, this.move, this.stage);最后一个参数是this",,
动态更换gui组件皮肤,动态的话就整体改把，把skinname的整体改为另外一个。原理感觉应该是skins.simple.TestBtnSkin这个其实指向的是皮肤所用的exml文件。并不是跟资源似的一个字符串去根据这个索引去找到这个文件然后赋值。,,
动态添加按钮，如何更改按钮的图片,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=1878&extra=page%3D1  ,,
判断一个已声明的变量的数据类型,不要加,,
egret是否有引用参数？,你可以把test变为一个对象的属性，修改对象的属性就可以,,
rotation：旋转角度这个怎么修改旋转中心,this.logo.anchorX = 0.5;,,
DisplayObjectContainer能否实现类似于overflow:hidden的效果?,设置容器mask属性,,
位图填充与描边,http://docs.egret-labs.org/post/manual/text/textstyle.html,,
EgretWing中如何设置图片的旋转,在wing界面，有一个属性模块面板，最右边点击按钮，就会出现所有的属性，就可以设置rotation了,,
egret h5 IOS平台 加载过多的资源后性能急剧下降,这个问题，我们已经解决了，最新的版本。,,
starlingswf工具，创建出来的舞台，没法自适应 egret 舞台大...,use scale.......................,,
自定义事件监听不到,this.delay.dispatchEvent(evt);,,
使用publish发布，在release里面怎么才能运行？,帮顶，非常nice解决了我的问题，么么哒,,
egret声音播放在不同设备上有延迟问题,已经实际测过了，用js测试，这个延迟也是存在的，so所有不允许延迟的声音都需要侦听play事件，把这个事件触发时刻作为播放启动时刻，在游戏逻辑中，任何不允许延迟的声音都这样处理。比如play事件发生前，用相应场合的loading提示。,,
图片叠加颜色问题,目前egret还不支持滤镜，需要提前准备好所需要颜色的图片资源，然后在需要的时候替换,,
Egret 声音问题,你用OGG试试 绝对没延迟！,,
gui.SkinnableComponent 添加到舞台后，会发出事件吗？,在gui.SkinnableComponent这个逻辑类，重写ChildrenCreated(){//dosomething},,
运行egretwing 报错,引擎面板点击重置引擎,,
图片二进制流怎么显示啊?,texture，给bitmap赋上就行了,,
怎么刷新List各项UI，同时又不会引起画面跳动,可以，数据层改变会自动刷新视图。itemUpdate适合做局部刷新 。 如果是整体刷新就用ArrayCollection.refresh()，但是滚动条和选中项会重置，需要做一下额外处理才能恢复滚动条位置和选中项。,,
打包winphone平台报这个错误是什么原因啊？,卸载已经部署的版本，防止由于替换文件造成的问题。,,
Egret Wing打不开,要安装egret engine，没有装引擎吧,,
微信接口,http://bbs.egret-labs.org/thread-915-1-1.html,,
使用WebGL模式 IndexSizeError,这个是1.1.4的一个bug，更新到git最新master分支或者等本周五发布的新版本，就可以得到解决,,
[功能建议]ExternalInterface call 没有返回值 可以加个返回值,这个可能后续版本会加入，确实需求比较多的，感谢反馈,,
加载资源出现 object is not a function 错误,在LoadPage.ts中把egret.Texture对象覆盖了。,,
组件排布问题,你也可以侦听屏幕改变事件，然后重新设置xy之类的属性,,
无法打包,你应该修改默认包名了吧？，按照提示修改AndroidManifest.xml,,
_DO_Props问题,anchorX anchorY新版本也是可直接调用的啊,,
打包新建的项目时在Library里找不到egret，如图,thirdparty 里面吧   另外http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=6165&extra=有集成广告,,
RenderTexture的问题,看了一下这应该是引擎的一个bug，会在后续版本修复,,
有没有同学搞protobuf的?求经验分享...,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=6260&highlight=protobuf,,
文本输入控件,哦， 不好意思。官方提供的TextInput的默认皮肤没有promptDisplay这个皮肤部件。你改一下TextInputSkin加一个promptDisplay皮肤部件就行了,,
string类型判定问题,instanceof  是判断类的类型     typeof  是判断基础的类型，也就是常用的，string ，number，boolean,,
问一个关于接口类型判断的问题,可以到QQ群里问。,,
自定义组件怎么在wing中即时预览效果？,wing中，中间的设计区域有预览模式，切换到预览模式就可以预览的,,
Chrome中背景音乐不能循环,是的 非常多的BUG 你还没有在ios上测试吧 都是无效的 所以用定时器循环,,
请教相对锚点和绝对锚点的概念有什么区别~,相对锚点是根据显示对象的宽高算的，绝对锚点是直接的像素值。举个例子如果你的显示对象宽度是100，那么相对锚点0.5相当于绝对锚点50,,
关于屏幕自适应问题.,恩可以的，不过这样会因为分辨率不同，导致UI有时候会特别紧凑，这个在设计时候要注意,,
IE调试问题,这个问题不用理睬，是VS的问题。,,
Egret中重力感应，怎么监听不到？,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=1567,,
请教1.6+版本Android打包流程,http://docs.egret-labs.org/post/tools/native/androidformac.html  可以参考mac下面的apk打包，个人认为就三步。,,
使用tree的preventDefault()方法阻止节点的状态改变失败~,抱歉回复晚了。这个问题是GUI里面的一个bug，已经在最新的masker分支上修复。可以等待下个版本发布，或者检出最新的masker分支,,
egret使用P2物理引擎的demo便以失败,你发的那个帖子已经包含这个问题了，已经解决了,,
progressbar skin问题,你这样做是正解，track的大小和thumb的大小一样，然后在track的下面加一个背景。不过你这里的两个Group可以去掉。只需要3个UIAssets（一个背景，一个track，一个thumb）就可以组成一个进度条了。,,
请教TS代码有没有类似package的概念,ts没有package概念，但是你可以给项目分文件夹，module和文件夹无关，所以你直接分层就行了，用同一个module,,
addChildAt的问题 一直提示超出范围,this.numChildren()可以得到场景中有多少个元素，不能超过这个数字。,,
IOS编译不过，版本1.1.4,"你的Egret core的版本是多少？现在core 1.5.1CE, ios 1.1.4, xcode 6.1测试是可以的",,
在微信的浏览器里面，第一次打开网页显示不正常,请参考这个http://bbs.egret-labs.org/thread-1780-1-2.html,,
请问大家素材一般做几套?,我建议宽度640，高度在一定范围内自适应,,
关于Egret定时器的问题,你在=null之前，要把对象里的所有timer和listener手动清除掉，不会自动清除的,,
请问一下EGRET有界面跳转这一说的吗？,每个场景放到一个sprite里，想显示哪个就addChild(xxx),,
请问一下EGRET的GUI功能用的频繁吗,小游戏不需要,,
为什么编译生成的game_file_list.js中文件顺序是错的呢？,已经确认是编译器的bug，正在调试修复中。感谢反馈。你如果着急用，修复完成后，可以自行下载https://github.com/egret-labs上的master分支替换引擎安装目录里的egret文件夹。或者等下周五正式版发布。,,
关于EGRET的一些基础问题。,http://bbs.egret-labs.org/thread-109-1-1.html,,
为什么我创建的项目没有GAMEAPP.TS这个文件,你说的应该是旧版本的egret，现在egret新项目的文档类默认为Main，webstrom的主题风格可以在设置中设置的，代码区和菜单的主题可以分别设置,,
关于碰撞检测的一些疑问,可以用坐标去检测或者像素判断,,
GUI中包含动态元素的处理方式,可以用UIAsset这个万能包装器,,
RenderTexture 怎么使用 我这显示不出来,我照你的代码原样打了一遍，chrome显示正常，firefox不显示。应该是bug,,
post网络数据返回无法显示,我也有这个问题，返回的data里面的variables是空的obj,,
Java端调用 ExternalInterface.call无响应,这个问题是个已知BUG，我们会在本周五发布的 Egret 1.1.1版本中解决这个问题，感谢反馈！,,
请问一下大家这种情况封装一个BITMAP类是怎么操作的？,直接用Bitmap就好了，没必要都去继承Bitmap类。,,
IOS Native 黑屏问题，求帮忙看看,我们也发现了这个问题，是因为ios版本的问题，目前正在提交hotfix,,
注册点翻转,这个行为应该是正常的,,
用官网的方式导出 json 与 png 之后 动画还是播放不了,这个格式是对的。一个单纯的循环动画就是这样。如果你的动画里面有帧标签，比如walk，jump之类的，才会在frames里生成对应的内容,,
如何用 TextureMerger 生成的json 以及 png  做帧动画,stand是你自己设置的一个名字而已,,
请问 egret 制作帧动画的步骤,可以到QQ群里问。,,
有法让ts与页面js进行交互么,"egret.ExternalInterface.call(“fun”,""str"")   ",,
问一下，用Egret弄的APK，可否在Android5.0上运行？,我们的测试中发现在Android 5.0上除了有中文字体不兼容的已知bug，其它的正常，这个计划争取在这个版本中解决,,
egret 怎么判断对象是否已经被添加到画布里面去了,father.contains(child)：Boolean,,
皮肤文件包命名为default编译不过去,很多语言把default作为了关键词，包名最好不要命名为这些敏感词汇。,,
有没有关于写类似AS3中ane教程,用Egret编译为原生的开发过程中，都是标准的Android和ios xcode工程。想接入平台，那些平台sdk直接嵌入安卓和ios工程项目中一起打包就行了。没有什么黑箱的ane概念。,,
关于屏幕适配的一些相关问题,在launcher\egret_loader.js文件中设置整个游戏的适配策略,,
publish 项目无法运行,直接进入发送数据的页面，只不过连不上服务器而已,,
egret  如何判断对象是否被点击,自己设置字段记录,,
引擎有没有提供翻转镜像的接口,scaleX = -1即可,,
微信分享怎么弄啊？,wander提供了封装好的WeixinAPI，你可以直接使用。传送门：https://github.com/WanderWang/EgretWeixinJSBridge,,
游戏在没有缓存手机上打开的时候，屏幕黑屏很长时间,因为egret是先加载的代码，然后才是加载素材，所以这种情况下，只能在HTML里面加图片或者动画来遮挡黑频。,,
请问EGRET能实现可视化的编辑界面吗?,花时间做这个感觉并不划算，你朋友既然和你一起开发，迟早也要接触一些开发方面的资料，比如把这些数值配置成XML或JSON文件，让他直接改配置文件就行了，配置文件应该不难看懂吧,,
egret里面如何跟外部通讯,http://bbs.egret-labs.org/forum.php?mod=viewthread&tid=267&highlight=JS,,
drawCircle的问题,应该会在控制台给你报个警告的。,,
建议wing自动生成一个静态类存放皮肤名,代码提示用惯了,,
为什么我的游戏publish后放到服务器上有一些图片突然不显...,看一下console里有没有报错信息,,
Tree希望增加一个expandAll 方法,expandAll 需要把场景上所有的对象都遍历一遍，对小游戏无所谓，对中重度游戏来说，会影响到性能。 你想要这个功能的深层需求是什么？,,
Egret-iOS-support 问题 无法运行,你重新试一下看看。,,
egret播放声音文件完毕有回调方法吗？,我们引擎的egret.Sound是对H5 audio的封装，因此这类事件可以按照H5手册直接使用，那么播放完毕就是这样的：,,
音效播放概率性失败,参考http://bbs.egret-labs.org/thread-1999-1-1.html,,
点击问题,设置一下sprite的宽高就好,,
关于服务器的问题， 希望前辈们给我说说其中的逻辑道理, 用户玩游戏 -> 游戏上报分数到PHP接口 -> PHP将分数存入数据库；,,
请问在微信端运行的小游戏对游戏本身的性能有什么要求,主要关注跟egret引擎本身相关的问题。,,
Uncaught TypeError: Cannot read property 'getTexture' of null,这让大伙情何以堪。,,
请教下有没有办法判断一个egret.MovieClip动画有没有播放？,Api中没提供，可以使用一个变通的方式,,
请问EGRET能否实现惯性和加速度的效果呀？,"tween不好，可以直接通过x,y坐标来实现精确操作。AS3有本书叫Flash动画基础教程深入讲这个，道理明白了，切换egret很简单。",,
"提个小问题,flash动画图片，最大是不能超过2048x2048？",是的，不要超过,,
gui皮肤怎么做到无损放大png的？,就酱紫,,
GUIExample编译完之后，在vs里调试ie报错,这是1.1.4 引擎在IE中的一个bug。 可以先用Chrome查看，或者下载github源码覆盖一下引擎安装目录中对应的源代码,,
对GUI组件执行tween动画,UI系统最底层和egret是一样的，用tween是没问题的,,
GUI组件怎么用位图字体？,用UIAssets.source = new egret.BitmapText() 来解决就可以了，也就是说把原来的BitmapText包一层UIAssets。,,
关于组件隐藏后占用宽高的问题,不是故意的，如果你想要隐藏的组件不在布局中占用位置请设置组件的includeLayout属性为false,,
更新Egret 引擎失败，谁帮忙看看。,这种情况可能是您下载的文件有损坏导致的，建议重新执行一次自动更新，或者重新下载最新的安装包,,
请问真实的排名系统到底该如何做呢？,服务端不是一天两天就能学好的，最好单独找人帮你做吧。,,
提个小问题，ttf字体怎么在egret里面使用。,把ttf制作成fnt就行,,
在FLASH里做的动画用官方的Plug-in导出后不能被EgretWing识别？,Wing无法识别动画。一般情况下UI层是不会需要动画的，如果一定要请用动画，就使用Wing在动画的位置放置一个UIAssets然后在逻辑代码使用这个UIAssets包装一下，将UIAssets的source属性设置为这个动画实例,,
getPixel32报错,Texture目前不能使用这个方法，RenderTexture可以,,
请教有没有Wing来做List控件皮肤的教程,http://bbs.egret-labs.org/thread-1055-1-1.html,,
对象拾取,如果按你图中的判断矩形就好了，尽量不要用像素判断，性能很受影响,,
关于输入文本的问题，有些细节方面的问题不清楚，求助,那应该是bug了，你用的什么设备什么系统版本什么浏览器这些信息提供一下吧。最好能附上你的demo,,
vs2013断点调试无效,http://bbs.egret-labs.org/thread-1853-1-1.html,,
输入文本 可以侦听到焦点么,在html中input元素有blur事件，表示失去焦点。,,
请问EGRET能不能设置指定按键关注用户呢？,楼主，做不到，微信即使有这个功能，也没有开放给普通用户使用。,,
EGRET更新1.5后项目不能运行了，求助！急！,是的，每次升级前，记得备份一下。。。mac，windows都这样，egret也不例外。,,
egret的stage,建议你先看看flash的stage，切换界面就是使用addChild和removeChild显示和隐藏相关界面,,
新版1.5.0 里面的 WebSocket 问题,目前egret websocket用的方案跟socket.io几乎一致，在一些低端安卓上，肯定没有h5完美的socket方案。,,
"PC上调试,游戏画面显示不全,请问怎么办",电脑屏幕分辨率不够吧,,
webstrom调试时，老是自动断开与chrome的连接,我也遇到过这个问题，总是自己断开连接，请问怎么解决的,,
rotation 与注册点的问题,麻烦标记问题已解决，谢谢！,,
最新版的脏矩形怎样使用？,请看下这个帖子 有说明 http://bbs.egret-labs.org/thread-2083-1-1.html,,
BitMap纹理居中显示的问题,"我记得是设置anchorX和anchorY为0.5，然后使用scaleX和scaleY来缩放图像，bitmap的x,y坐标分别是纹理的宽和高的一半，scaleX和scaleY计算一下就好",,
请问一下怎么样使用文本当服务器呢？,要会部署PHP,,
请教一个GUI布局和绑定类的问题,实际上类A相当于一个自定义组件，在Wing里面你可以直接在组件面板的自定义组件里面找到A，然后拖拽到设计区，在Wing里面设置类A的皮肤为皮肤a就行了。,,
关于刮刮乐的效果,http://bbs.egret-labs.org/thread-1468-1-1.html,,
1.5版本发布完成后要把哪个文件夹里的文件拷贝到服务器,release里html5里的内容就最终版的。,,
"手里有静态图,如何才能生成Egret能使用的影片剪辑",http://docs.egret-labs.org/post/manual/displaycon/movieclip.html,,
求教，egret如何获得一段时间间隔,出现的时候 用nun = egret.getTimer()   记一下时间，   点击的时候 egret.getTimer()-nun，就是你要的毫秒数了,,
可否代码自己创建一个空白纹理？,http://www.w3school.com.cn/tags/canvas_putimagedata.asp,,
EgretWing 代码编辑器需求,帮顶,,
在物理引擎里，对刚体替换皮肤用的是一种什么机制?,你参照demo，刚体有对应绑定的显示对象,,
如何保存用户设置,http://bbs.egret-labs.org/thread-1341-1-1.html,,
libs/core中的东西能改不？,core是开源的，可以改动。不过黑屏，应该找人帮你看看是什么问题。,,
关于1.5脏污染的渲染问题,官方那个截图有些问题，就是第二张截图既用到了脏矩形，也用到了webgl,,
EditableText有没有相关的例子或者API参考一下,https://github.com/egret-labs/egret-core/blob/master/src/extension/gui/components/EditableText.ts,,
Egret添加对象疑问,帮顶,,
Egret的MovieClip动画,"this.mc.addEventListener(egret.Event.COMPLETE, this.playEnd, this)",,
egret分辨率问题,具体说，这跟HTML中代码运行的时序有关，不同的网络环境，会造成页面初始化完毕和Egret代码入口的时序不同。,,
EgretWing 启动报错,因为 npm 安装的方式工具无法读取。你安装在任何位置都可以。,,
请教一个关于starlingSwf在GUI中使用的问题。,用 Group 来替代 SkinnableContainer。只有需要定制皮肤的时候才用 SkinnableContainer。,,
在egret中如何集成广告,正在编写百度平台广告的接入教程。,,
在Ubuntu上怎么下载安装egret wing,是引擎跨平台，开发工具并不跨所有平台。所有开发工具只支持 主流的windows 和 mac。并没有对 Linux 系统的支持。,,
请问RES内置文件类型解析器是在神马情况用的啊,创建一个helloworld，里面有RES的用法。解析所有资源都会用到,,
请问EgretWing中的anchor 可以用吗？,anchor 等属性在 Wing 里无法预览。因为 Flash 里没有这个 API。下个版本的 Wing 将会屏蔽这个属性。,,
IE 跨域访问,http://bbs.egret-labs.org/thread-2460-1-1.html,,
打包发布出现问题求教,egret publish后 在release文件夹没没有吗？,,
Tween.get如果没手动removeTweens会影响回收吗？,我测试了，如果不进行remove操作，会一直到完毕才回收,,
关于gui教程与GUI无缝桥接的疑问,现在的版本gui的类都在egret.gui包内，教程上的是老版本的,,
已经发现内存泄漏，如何查找原因，具体哪泄漏了？,Chrome有个Profiles功能 ， 通过截取不同时刻的快照比较,,
想学习后端， 但是没啥概念，求前辈科普一下,谷歌 php环境搭建 ,,
我的项目一上传到服务器运行就会报一个错误请问是怎么,帮顶,,
有egret的qq交流群么？,141578440,,
Egret移除子项问题,removechild只是从显示列表中移除,,
"手机硬件多少, 跑egret编译的游戏才不卡呢?",小米2的确有点落后，小米2S还不错，现在一些复杂的html5游戏可以跑到20帧以上了。,,
"关于艺术字体, 大家有没有好的解决方法?",http://bbs.egret-labs.org/thread-90-1-1.html,,
Egret资源加载问题,"通过ResDepot,将资源分组分为两个loading和preload。那么你先加载loading的资源，加载过程中不显示加载界面，或者显示一个圆圈在不停转(用程序实现的简单加载界面)。加载好这些资源后面的加载再显示资源加载界面。",,
运行帧率问题,http://bbs.egret-labs.org/thread-2391-1-4.html,,
如何制作一个声音按钮，点击一下换个皮肤，在点击又换...,http://bbs.egret-labs.org/thread-1919-1-1.html直接用ts写的toggleButton组件，你看一下就明白了，也可以复制到自己项目中用！,,
egretvs 无法调试，已使用ie11,需要更新到vs2013 update4额,,
用egret开发了一个h5游戏放在微信上玩，奇怪的是。。。。,微信和egret都不会加广告。应该是网络提供商加的。尤其是小的网络提供商很爱加广告。比如你用长城宽带，这个广告就是长城宽带加的，其他人是看不到的,,
对于一张纸牌，用一张图和用几个显示对象，哪个开销大？,当然拼接开销大了,,
关于不同帧率下游戏Bug,可以到QQ群里问。,,
ts类中的属性名称不能映射Swing组件中ID？？,"你可以在这个类的构造函数里加上this.addEventListener(egret.gui.UIEvent.CREATION_COMPLETE,this.onComplete,this);",,
【新增】增加当屏幕尺寸改变时，重新设置游戏的宽高,处理屏幕大小改变,,
Android发布要求版本最低多少？,https://github.com/egret-labs/egret-core,,
想要把一张图片分成N份随机下落的效果,一张目前做不到，除非把一张图，分成整成n片，然后用工具合成一张纹理集，然后自己按序排版 ，显示成一张整图,,
图片加载不成功，图片显示不出来,不能报错，报错的话程序就会挂。 ,,
egret如何实现手指在屏幕滑动画出线条？,可以到QQ群里问。,,
egret工程可以部署在Tomcat上面吗？,直接放到tomcat的webapp/ROOT 目录下,,
Egret在linux服务器上的部署问题,部署的话，不需要安装Egret环境，Egret最终发布出来的是Html+Js，放在你服务器的站点下面就可以了,,
请问gui.radiobutton的字体大小属性如何修改？,Egret GUI是皮肤分离的。首先要明确这个概念，不然会一直在逻辑组件上找答案。方向永远不对。看下这篇教程：http://bbs.egret-labs.org/thread-43-1-1.html,,
一般开发竖屏游戏时在多大屏幕尺寸下设计原图,这个看游戏的设计吧，480*800，640*960的都行吧，没有什么硬性标准吧，考虑到适配就可以了，其实跟手游开发一样的,,
今天下午突然【微信分享】功能就不好用了,刚刚测试发现，通过微信打开的链接如果不是域名，而是ip地址的话，调用微信分享的接口无效。所以不用太担心，上线的项目应该都是要有域名的。,,
手势缩放图片,https://github.com/egret-labs/egret-game-library,,
一个微信横屏应用的旋转问题,已经按照张宇的做法测试了，代码很简单，运行很完美！不知道你是哪里出了问题，如果还没解决 发包给我检测一下,,
Res Depot能不能加个选项，可以选择二级KEY,soga，明白了。,,
如何在文档类里面判断是由什么设备进入游戏的?,navigator.userAgent.toLowerCase(),,
MovieClip显示不出效果,Jerry回答的好像就是问题所在：你动画的坐标，触屏幕了。估计是导出图操作有问题,,
关于Egret Runtime的一些疑问.,我知道的部分就是，打包会把egretruntime打包进去,,
请问Egret是否可以开发2.5D的游戏,当然可以啊，45度地图的资料网上有大把的吧，算法一样，跟语言、引擎没关系,,
类私有变量的指向问题,js里都是这样的，每次都要this，没办法,,
请问POST怎么传JSON格式的数据,new egret.URLVariables("test="+map);  试试,,
关于GUIExample中ListCustom的疑惑,在EXML里实例化的，EXML的一个节点就是一个实例化的操作。你去CustomItemRendererSkin.exml里就能看到toggleSwitch的节点了,,
问问可否有方法将TextField加到egret.gui.UIStage中？,如果EditableText使用有问题，那长远看还是要积极解决其本身问题，如果问题是Bug类型的建议提出来在Bug板块,,
EditableText点击后输入框可否设置大小,麻烦使用git最新的master分支，已解决此问题。,,
容器Group横向布局的属性，疑惑求解。。。,水平居中对齐只是相对于容器来说的，tabGroup的宽度显然是自动测量的,,
最新版本1.5.0安装无法通过最后一步验证,正常情况下是不需要重启的。 安装完成立即生效。,,
EgretWing安装卡死在0%,在任务管理器里面看看是否有EgretAppManager或者EgretScriptManager相关的进程，然后手动结束掉,,
需要接入第三方js库 求解！,那你需要写一个这个库对应的.d.ts，具体可以参照其他第三方库,,
求救啊，大家帮帮忙啊,可能是你版本更新出问题了，建议你重新建一个项目，然后把你游戏的代码和资源都拷贝过去，然后再手动改一下DesignSize和屏幕适配策略等属性,,
在wing中设置了对齐方式，可是运行不是想要的结果？,设置布局的时候注意下布局的目标对象是谁,,
请教一下，以下代码运行一会后，帧率掉的厉害，Why?,没有测试过，只是理论饿，实现随鼠标绘制应该是没有问题的吧，毕竟手指没有那么块，enterframe在egret大概是20ms左右，也是就是1秒钟要绘制调用50次，手指拖动不知道有这么快么＝ ＝不过一切都需要事实说话饿,,
白鹭引擎在红米安卓上帧速无法突破20,这个版本系统浏览器不支持硬件加速，这个问题确实没办法。,,
egret有没有办法脱离WEB服务器运行呢？第三方平台审核不过,http://www.86rm.com/support/tutorial/2013/0711/204.html,,
egret.UrlLoader跨域访问问题,http://bbs.egret-labs.org/thread-108-2-2.html,,
关于gui中嵌套在Group内部的组件，在外部逻辑中如何控制？,逻辑类上定个同名变量不是更方便吗？你要getChildByName还得自己在声明变量名，然后取出来的还是DisplayObject，还得类型转换。你就定义一个同名变量，强类型的直接开始用多简单啊。在EXML里都已经写好id了为何还要用弱类型的方式去查询一下？,,
ios打包第三方插件报错,document对象在native上都是没有的,,
把第三方的JS库 改成TS接口调用,为js文件创建.d.ts接口文件，可参考WeixinAPI.d.ts,,
arrayCollection是Scroller里面DataGroup的数据源，显示不稳定。,出现[Object Object]的原因就是你传入的ArrayCollection里面的数据格式是不正确的。 在ItemRenderer解析的时候，你给labelDisplay.text赋的值不是一个字符串。 检查一下传入的数据源格式以及在OrderItemRender给labelDisplay.text赋值代码，看看是哪个出了问题,,
我做一个微信页面，如何判断用户机型？,navigator.userAgent.toLowerCase(),,
请问下白鹭引擎如何存储本地的数据,http://bbs.egret-labs.org/thread-1341-1-1.html,,
greensock-js怎么导入到egret工程中,之前我说的不全面，这个虽然官方给出了库，但还是外部库，需要手动添加进项目。,,
[跪求指导]导出安卓工程永远是helloworld...,应该是你build有问题，你执行一下egret build -e --runtime native试试,,
请教如何读取外部XML文档?,RES.getRES(),,
关于webSocket的Sec-WebSocket-Protocol,这个引擎没有特殊设置过，都是WebSocket默认值，你看看是不是服务器代码问题，我们自己的服务器没出现这个问题，demo项目也没有这个问题,,
在gui中，能否动态更新舞台的尺寸？,解决办法是设置Label的right和left属性,,
如何实现多点触摸,https://github.com/egret-labs/egret-game-library,,
Egret DragonBones如何打开使用,看样子你已经安装完了，之后打开骨骼动画的fla文件，然后点击窗口->扩展，里面有DragonBones选项,,
我选择了不同的版本，为什么打包不下来啊？,引擎和版本要一致,,
为什么不提供客户端临时数据存储这种游戏引擎的基础接...,估计回头会补充这方面的文档的，没有问题你先结了这个帖子吧,,
TypeScript可以继承多个类吗？,不能多继承。 你这种情况最好使用组合的方式实现，对象池的对象继承Sprite，然后持有一个public的GameObject的成员变量 。,,
IOS打包后，不能在IOS6上运行,对，iOS6，苹果不提供JSCore的新API调用，没办法了。,,
汇总一下遇到几个问题,帮顶,,
我想让在游戏中插入的动画只播一遍。。代码应该怎么实现,http://bbs.egret-labs.org/thread-2436-1-1.html,,
egret能实现双屏互动吗？,可以实现,,
如何让游戏程序引用的本地素材，全部换成远程素材,服务器允许跨域加载,,
游戏界面大小修改不了,渲染是OpenGL的,,
资源配置提取问题,不建议让RES负责配置，RES功能是资源的加载和管理，像素材的配置属性建议另走一个JSON配置文件,,
继承访问问题,这个报错实在IDE里面的还是在egret build时候的报错？另外如果方便的话，可以把你的demo发上来,,
